"NUEVA LICITACION / C. ERRORES","TIPO
ANUNCIO",EXPTE.,OBJETO,"FECHA
ANUNCIO",BOLETIN,Nº,"LINK ANUNCIO",ORGANISMO,LOCALIDAD,PROVINCIA,CCAA,TIPO,SECTOR,PCA.,PCT.,"PLAZO LIMITE OFERTAS","FECHA APERTURA PLICAS O SOBRES","CONTRATO TIPO","PROCEDIMIENTO ADJUDICACION","FORMA ADJUDICACION",CLASIFICACION,"OBJETO LOTES",,,"IMPORTE
S/IVA","IMPORTE
C/IVA","C. FINANC.",L1,L2,L3,UDS.,,"DURACION CONTRATO (MESES)","PRORROGA CONTRATO (MESES)","KEYWORDS
MARCAS/MODELOS",OBSERVACIONES,,
,"CORRECCION ERRORES",019/2015-02-002,"ACTUALIZACION DE SISTEMAS OPERATIVOS DE SERVIDORES, LICENCIAS DE USUARIO, TERMINAL SERVER Y CAL ACCESO REMOTO, ASI COMO RENOVACION DE CABINA, RED SAN Y AGENTES COPIA SEGURIDAD ENTORNO DE VIRTUALIZACION",2015/11/19,"BO COMUNIDAD MADRID",275,http://w3.bocm.es/boletin/CM_Orden_BOCM/2015/11/19/BOCM-20151119-36.PDF,"AYUNTAMIENTO DE ARGANDA DEL REY","ARGANDA DEL REY",MADRID,MADRID,EELL,"OTROS (SECTOR PUBLICO)",https://sedeelectronica.ayto-arganda.es/portalArganda/contratante/RecursosWeb/DOCUMENTOS/1/0_17123_1.pdf,https://sedeelectronica.ayto-arganda.es/portalArganda/contratante/RecursosWeb/DOCUMENTOS/1/0_17121_1.pdf,2015/12/04,,SUMINISTRO,ABIERTO,CONCURSO,,,,,"99173,55",,COMPRA,HARDWARE,ALMACENAMIENTO,DISCOS,,,,,,"CE 19/11/2015: SE AMPLIA PLAZO PRESENTACION OFERTAS; PARTIDAS C/IVA: EQUIPOS PROCESOS INFORMATICOS 80.000 €, APLICACIONES 40.000",,
,"CORRECCION ERRORES",019/2015-02-002,"ACTUALIZACION DE SISTEMAS OPERATIVOS DE SERVIDORES, LICENCIAS DE USUARIO, TERMINAL SERVER Y CAL ACCESO REMOTO, ASI COMO RENOVACION DE CABINA, RED SAN Y AGENTES COPIA SEGURIDAD ENTORNO DE VIRTUALIZACION",2015/11/19,"BO COMUNIDAD MADRID",275,http://w3.bocm.es/boletin/CM_Orden_BOCM/2015/11/19/BOCM-20151119-36.PDF,"AYUNTAMIENTO DE ARGANDA DEL REY","ARGANDA DEL REY",MADRID,MADRID,EELL,"OTROS (SECTOR PUBLICO)",https://sedeelectronica.ayto-arganda.es/portalArganda/contratante/RecursosWeb/DOCUMENTOS/1/0_17123_1.pdf,https://sedeelectronica.ayto-arganda.es/portalArganda/contratante/RecursosWeb/DOCUMENTOS/1/0_17121_1.pdf,2015/12/04,,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,HARDWARE,ALMACENAMIENTO,"SAN ELECTRONICA DE RED",2,,,,,,,
,"CORRECCION ERRORES",019/2015-02-002,"ACTUALIZACION DE SISTEMAS OPERATIVOS DE SERVIDORES, LICENCIAS DE USUARIO, TERMINAL SERVER Y CAL ACCESO REMOTO, ASI COMO RENOVACION DE CABINA, RED SAN Y AGENTES COPIA SEGURIDAD ENTORNO DE VIRTUALIZACION",2015/11/19,"BO COMUNIDAD MADRID",275,http://w3.bocm.es/boletin/CM_Orden_BOCM/2015/11/19/BOCM-20151119-36.PDF,"AYUNTAMIENTO DE ARGANDA DEL REY","ARGANDA DEL REY",MADRID,MADRID,EELL,"OTROS (SECTOR PUBLICO)",https://sedeelectronica.ayto-arganda.es/portalArganda/contratante/RecursosWeb/DOCUMENTOS/1/0_17123_1.pdf,https://sedeelectronica.ayto-arganda.es/portalArganda/contratante/RecursosWeb/DOCUMENTOS/1/0_17121_1.pdf,2015/12/04,,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,HARDWARE,SERVIDORES,"SISTEMAS DEPARTAMENTALES (1-2 VIAS)",2,,,,,BLADE,,
,"CORRECCION ERRORES",019/2015-02-002,"ACTUALIZACION DE SISTEMAS OPERATIVOS DE SERVIDORES, LICENCIAS DE USUARIO, TERMINAL SERVER Y CAL ACCESO REMOTO, ASI COMO RENOVACION DE CABINA, RED SAN Y AGENTES COPIA SEGURIDAD ENTORNO DE VIRTUALIZACION",2015/11/19,"BO COMUNIDAD MADRID",275,http://w3.bocm.es/boletin/CM_Orden_BOCM/2015/11/19/BOCM-20151119-36.PDF,"AYUNTAMIENTO DE ARGANDA DEL REY","ARGANDA DEL REY",MADRID,MADRID,EELL,"OTROS (SECTOR PUBLICO)",https://sedeelectronica.ayto-arganda.es/portalArganda/contratante/RecursosWeb/DOCUMENTOS/1/0_17123_1.pdf,https://sedeelectronica.ayto-arganda.es/portalArganda/contratante/RecursosWeb/DOCUMENTOS/1/0_17121_1.pdf,2015/12/04,,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,SOFTWARE,"SW INFRAESTRUCTURA","S.O. SERVIDOR",14,,,,"WINDOWS 2008 SERVER",,,
,"CORRECCION ERRORES",019/2015-02-002,"ACTUALIZACION DE SISTEMAS OPERATIVOS DE SERVIDORES, LICENCIAS DE USUARIO, TERMINAL SERVER Y CAL ACCESO REMOTO, ASI COMO RENOVACION DE CABINA, RED SAN Y AGENTES COPIA SEGURIDAD ENTORNO DE VIRTUALIZACION",2015/11/19,"BO COMUNIDAD MADRID",275,http://w3.bocm.es/boletin/CM_Orden_BOCM/2015/11/19/BOCM-20151119-36.PDF,"AYUNTAMIENTO DE ARGANDA DEL REY","ARGANDA DEL REY",MADRID,MADRID,EELL,"OTROS (SECTOR PUBLICO)",https://sedeelectronica.ayto-arganda.es/portalArganda/contratante/RecursosWeb/DOCUMENTOS/1/0_17123_1.pdf,https://sedeelectronica.ayto-arganda.es/portalArganda/contratante/RecursosWeb/DOCUMENTOS/1/0_17121_1.pdf,2015/12/04,,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,SOFTWARE,"SW INFRAESTRUCTURA","LICENCIAS ACCESO CLIENTE / SERVIDOR",200,,,,"(100) WINDOWS SERVER 2008, (100) TERMINAL SERVER",,,
,"CORRECCION ERRORES",019/2015-02-002,"ACTUALIZACION DE SISTEMAS OPERATIVOS DE SERVIDORES, LICENCIAS DE USUARIO, TERMINAL SERVER Y CAL ACCESO REMOTO, ASI COMO RENOVACION DE CABINA, RED SAN Y AGENTES COPIA SEGURIDAD ENTORNO DE VIRTUALIZACION",2015/11/19,"BO COMUNIDAD MADRID",275,http://w3.bocm.es/boletin/CM_Orden_BOCM/2015/11/19/BOCM-20151119-36.PDF,"AYUNTAMIENTO DE ARGANDA DEL REY","ARGANDA DEL REY",MADRID,MADRID,EELL,"OTROS (SECTOR PUBLICO)",https://sedeelectronica.ayto-arganda.es/portalArganda/contratante/RecursosWeb/DOCUMENTOS/1/0_17123_1.pdf,https://sedeelectronica.ayto-arganda.es/portalArganda/contratante/RecursosWeb/DOCUMENTOS/1/0_17121_1.pdf,2015/12/04,,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,SOFTWARE,"SW INFRAESTRUCTURA","BACKUP / REPLICACION / RESTAURACION",,,,,,,,
,"CORRECCION ERRORES",019/2015-02-002,"ACTUALIZACION DE SISTEMAS OPERATIVOS DE SERVIDORES, LICENCIAS DE USUARIO, TERMINAL SERVER Y CAL ACCESO REMOTO, ASI COMO RENOVACION DE CABINA, RED SAN Y AGENTES COPIA SEGURIDAD ENTORNO DE VIRTUALIZACION",2015/11/19,"BO COMUNIDAD MADRID",275,http://w3.bocm.es/boletin/CM_Orden_BOCM/2015/11/19/BOCM-20151119-36.PDF,"AYUNTAMIENTO DE ARGANDA DEL REY","ARGANDA DEL REY",MADRID,MADRID,EELL,"OTROS (SECTOR PUBLICO)",https://sedeelectronica.ayto-arganda.es/portalArganda/contratante/RecursosWeb/DOCUMENTOS/1/0_17123_1.pdf,https://sedeelectronica.ayto-arganda.es/portalArganda/contratante/RecursosWeb/DOCUMENTOS/1/0_17121_1.pdf,2015/12/04,,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,SOFTWARE,"SW INFRAESTRUCTURA","VIRTUALIZACION PUESTO DE TRABAJO",25,,,,XENDESKTOP,,,
,"CORRECCION ERRORES",019/2015-02-002,"ACTUALIZACION DE SISTEMAS OPERATIVOS DE SERVIDORES, LICENCIAS DE USUARIO, TERMINAL SERVER Y CAL ACCESO REMOTO, ASI COMO RENOVACION DE CABINA, RED SAN Y AGENTES COPIA SEGURIDAD ENTORNO DE VIRTUALIZACION",2015/11/19,"BO COMUNIDAD MADRID",275,http://w3.bocm.es/boletin/CM_Orden_BOCM/2015/11/19/BOCM-20151119-36.PDF,"AYUNTAMIENTO DE ARGANDA DEL REY","ARGANDA DEL REY",MADRID,MADRID,EELL,"OTROS (SECTOR PUBLICO)",https://sedeelectronica.ayto-arganda.es/portalArganda/contratante/RecursosWeb/DOCUMENTOS/1/0_17123_1.pdf,https://sedeelectronica.ayto-arganda.es/portalArganda/contratante/RecursosWeb/DOCUMENTOS/1/0_17121_1.pdf,2015/12/04,,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,SERVICIOS,INTEGRACION,"SISTEMAS INTG",,,,,,,,
,LICITACION,133/2015,"SUMINISTRO DE SISTEMA DE COMUNICACIONES INALAMBRICAS PARA RECINTOS CONFINADOS",2015/11/18,INTERNET,,http://www.canalgestion.es/SAPWEB/jsp/versubasta_conv.jsp?ref=133/2015&est=0,"CANAL DE ISABEL II GESTION, SA",MADRID,MADRID,MADRID,CCAA,"FOMENTO / OBRAS PUBLICAS",http://www.canalgestion.es/SAPWEB/servlet/DocumentoServlet?DOC_ID=E58DFBC997C4E6F180D2005056B75025&ARC_ID=YP&RESERVE=pdf&NOMBRE=PCAP_133_2015,http://www.canalgestion.es/SAPWEB/servlet/DocumentoServlet?DOC_ID=E58DFBD10B05F3F180D2005056B75025&ARC_ID=YP&RESERVE=pdf&NOMBRE=Pliego_de_Prescripciones_Tecnicas_133_2015,2015/12/21,2016/01/15,SUMINISTRO,ABIERTO,CONCURSO,,,,,341500,,COMPRA,HARDWARE,"COMUNICACIONES HW",RADIO,,,,,,"PORTATILES: NODO REPETIDOR Y TERMINAL USUARIO ",,
,LICITACION,133/2015,"SUMINISTRO DE SISTEMA DE COMUNICACIONES INALAMBRICAS PARA RECINTOS CONFINADOS",2015/11/18,INTERNET,,http://www.canalgestion.es/SAPWEB/jsp/versubasta_conv.jsp?ref=133/2015&est=0,"CANAL DE ISABEL II GESTION, SA",MADRID,MADRID,MADRID,CCAA,"FOMENTO / OBRAS PUBLICAS",http://www.canalgestion.es/SAPWEB/servlet/DocumentoServlet?DOC_ID=E58DFBC997C4E6F180D2005056B75025&ARC_ID=YP&RESERVE=pdf&NOMBRE=PCAP_133_2015,http://www.canalgestion.es/SAPWEB/servlet/DocumentoServlet?DOC_ID=E58DFBD10B05F3F180D2005056B75025&ARC_ID=YP&RESERVE=pdf&NOMBRE=Pliego_de_Prescripciones_Tecnicas_133_2015,2015/12/21,2016/01/15,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,SOFTWARE,"SW INFRAESTRUCTURA","COMUNICACIONES / LOCALIZACION / COMUNICACIONES UNIFICADAS",,,,,,,,
,LICITACION,133/2015,"SUMINISTRO DE SISTEMA DE COMUNICACIONES INALAMBRICAS PARA RECINTOS CONFINADOS",2015/11/18,INTERNET,,http://www.canalgestion.es/SAPWEB/jsp/versubasta_conv.jsp?ref=133/2015&est=0,"CANAL DE ISABEL II GESTION, SA",MADRID,MADRID,MADRID,CCAA,"FOMENTO / OBRAS PUBLICAS",http://www.canalgestion.es/SAPWEB/servlet/DocumentoServlet?DOC_ID=E58DFBC997C4E6F180D2005056B75025&ARC_ID=YP&RESERVE=pdf&NOMBRE=PCAP_133_2015,http://www.canalgestion.es/SAPWEB/servlet/DocumentoServlet?DOC_ID=E58DFBD10B05F3F180D2005056B75025&ARC_ID=YP&RESERVE=pdf&NOMBRE=Pliego_de_Prescripciones_Tecnicas_133_2015,2015/12/21,2016/01/15,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,SERVICIOS,INTEGRACION,"REDES INTG",,,,,TETRA,"JUAN SANCHEZ GARCIA",,
,LICITACION,"SER 20/2015","DIGITALIZACION DE FONDOS DOCUMENTALES Y BIBLIOGRAFICOS DE NATURALEZA HISTORICA: CATASTRO DE ENSENADA Y FONDOS DE LA BIBLIOTECA DE ASTURIAS Y LA BIBLIOTECA JOVELLANOS",2015/11/19,"BO PRINCIPADO ASTURIAS",269,https://sede.asturias.es/bopa/2015/11/19/2015-16595.pdf,"CONSEJERIA DE EDUCACION Y CULTURA - PRINCIPADO DE ASTURIAS",OVIEDO,ASTURIAS,ASTURIAS,CCAA,"EDUCACION, CULTURA Y DEPORTES",https://sede.asturias.es/suscriptor/jsp/mailForm.jsp?t1=%2FProveedores%2FFICHEROS%2FPCAP_SER_20_2015.pdf&ct=CONTRATACION_V2&id=100001822,https://sede.asturias.es/suscriptor/jsp/mailForm.jsp?t1=%2FProveedores%2FFICHEROS%2FPliego_Precripciones_TecnicasSER20-2015.pdf&ct=CONTRATACION_V2&id=100001822,2015/12/04,2015/12/09,SERVICIOS,ABIERTO,CONCURSO,,"LOTE 1: ARCHIVO HISTORICO DE ASTURIAS, EN OVIEDO",,,"24793,39",,COMPRA,SERVICIOS,"OUTSOURCING PROCESOS",DIGITALIZACION,,,8,,,,,
,LICITACION,"SER 20/2015","DIGITALIZACION DE FONDOS DOCUMENTALES Y BIBLIOGRAFICOS DE NATURALEZA HISTORICA: CATASTRO DE ENSENADA Y FONDOS DE LA BIBLIOTECA DE ASTURIAS Y LA BIBLIOTECA JOVELLANOS",2015/11/19,"BO PRINCIPADO ASTURIAS",269,https://sede.asturias.es/bopa/2015/11/19/2015-16595.pdf,"CONSEJERIA DE EDUCACION Y CULTURA - PRINCIPADO DE ASTURIAS",OVIEDO,ASTURIAS,ASTURIAS,CCAA,"EDUCACION, CULTURA Y DEPORTES",https://sede.asturias.es/suscriptor/jsp/mailForm.jsp?t1=%2FProveedores%2FFICHEROS%2FPCAP_SER_20_2015.pdf&ct=CONTRATACION_V2&id=100001822,https://sede.asturias.es/suscriptor/jsp/mailForm.jsp?t1=%2FProveedores%2FFICHEROS%2FPliego_Precripciones_TecnicasSER20-2015.pdf&ct=CONTRATACION_V2&id=100001822,2015/12/04,2015/12/09,SERVICIOS,ABIERTO,CONCURSO,,"LOTE 2: BIBLIOTECA DE ASTURIAS “RAMON PEREZ DE AYALA”",,,"16528,93",,COMPRA,SERVICIOS,"OUTSOURCING PROCESOS",DIGITALIZACION,,,4,,,"CARLOS RODRIGUEZ SANCHEZ",,
,PREVIO,,"OFICINA TECNICA DE GESTION DE PROYECTOS EUROPEOS DE DESARROLLO DE SOFTWARE",2015/11/19,"DO UNION EUROPEA",224-407966,http://ted.europa.eu/udl?uri=TED:NOTICE:407966-2015:TEXT:ES:HTML&src=0,"CONSEJERIA DE JUSTICIA E INTERIOR - JUNTA DE ANDALUCIA",SEVILLA,SEVILLA,ANDALUCIA,CCAA,JUSTICIA,http://www.juntadeandalucia.es/,,,,SERVICIOS,ABIERTO,CONCURSO,,,,,1400000,,COMPRA,SERVICIOS,"OUTSOURCING PROCESOS","OFICINA TECNICA",,,,,,,,
,PREVIO,,"DESARROLLO DE SISTEMAS DE INFORMACION PARA LA MEJORA DEL E-GOBIERNO Y LA TRANSPARENCIA EN EL AMBITO DE LA DIRECCION GENERAL DE INTERIOR, EMERGENCIAS Y PROTECCION CIVIL",2015/11/19,"DO UNION EUROPEA",224-407964,http://ted.europa.eu/udl?uri=TED:NOTICE:407964-2015:TEXT:ES:HTML&src=0,"CONSEJERIA DE JUSTICIA E INTERIOR - JUNTA DE ANDALUCIA",SEVILLA,SEVILLA,ANDALUCIA,CCAA,JUSTICIA,http://www.juntadeandalucia.es/,,,,SERVICIOS,ABIERTO,CONCURSO,,,,,4100000,,COMPRA,SERVICIOS,"ASISTENCIA TECNICA",PROGRAMACION,,,,,,,,
,PREVIO,,"DESARROLLO DE DIVERSOS SISTEMAS DE INFORMACION EN MATERIA DE: ASISTENCIA JURIDICA GRATUITA, JUSTICIA JUVENIL, COLEGIOS PROFESIONALES, ASOCIACIONES, PROTECTORADO DE FUNDACIONES EN EL AMBITO DE LA COMUNIDAD AUTONOMA ANDALUZA",2015/11/19,"DO UNION EUROPEA",224-407965,http://ted.europa.eu/udl?uri=TED:NOTICE:407965-2015:TEXT:ES:HTML&src=0,"CONSEJERIA DE JUSTICIA E INTERIOR - JUNTA DE ANDALUCIA",SEVILLA,SEVILLA,ANDALUCIA,CCAA,JUSTICIA,http://www.juntadeandalucia.es/,,,,SERVICIOS,ABIERTO,CONCURSO,,,,,2630000,,COMPRA,SERVICIOS,"ASISTENCIA TECNICA",PROGRAMACION,,,,,,,,
,LICITACION,2015/10141,"TRANSMISION DE SEÑALES DE TV Y RADIO VIA SATELITE MEDIANTE ESTACIONES TERRENAS TRANSPORTABLES, ASI COMO LA CONTRATACION DE SEGMENTO ESPACIAL PARA LA UTILIZACION DE TERRENAS EN LA CORPORACION DE RTVE",2015/11/19,INTERNET,,https://contrataciondelestado.es/wps/wcm/connect/PLACE_es/Site/area/docAccCmpnt?srv=cmpnt&cmpntname=GetDocumentsById&source=library&DocumentIdParam=d1cad77d-b51d-43c2-9531-80e135d900f9,"CORPORACION RTVE, SA","POZUELO DE ALARCON",MADRID,AGE,AGE,"FOMENTO / OBRAS PUBLICAS",http://www.rtve.es/licitaciones/index.php?id1=228695&id2=49742,http://www.rtve.es/licitaciones/index.php?id1=228695&id2=49742,2016/01/04,2016/01/11,SERVICIOS,ABIERTO,CONCURSO,,"LOTE 1: SERVICIO FIJO DE 4 ETT, 24 HORAS 7 DIAS DE LA SEMANA Y SERVICIOS OCASIONALES",,,338470,,COMPRA,SERVICIOS,"SERVICIOS GESTIONADOS","CONTENIDOS MULTIMEDIA",,,4,1,,"VALOR ESTIMADO: 1.616.636,71 S/IVA; VALOR LICITACION: 1.125.263,30 S/IVA; VALOR ESTIMADO L1: 486.565 S/IVA",,
,LICITACION,2015/10141,"TRANSMISION DE SEÑALES DE TV Y RADIO VIA SATELITE MEDIANTE ESTACIONES TERRENAS TRANSPORTABLES, ASI COMO LA CONTRATACION DE SEGMENTO ESPACIAL PARA LA UTILIZACION DE TERRENAS EN LA CORPORACION DE RTVE",2015/11/19,INTERNET,,https://contrataciondelestado.es/wps/wcm/connect/PLACE_es/Site/area/docAccCmpnt?srv=cmpnt&cmpntname=GetDocumentsById&source=library&DocumentIdParam=d1cad77d-b51d-43c2-9531-80e135d900f9,"CORPORACION RTVE, SA","POZUELO DE ALARCON",MADRID,AGE,AGE,"FOMENTO / OBRAS PUBLICAS",http://www.rtve.es/licitaciones/index.php?id1=228695&id2=49742,http://www.rtve.es/licitaciones/index.php?id1=228695&id2=49742,2016/01/04,2016/01/11,SERVICIOS,ABIERTO,CONCURSO,,"LOTE 2: SERVICIO FIJO DE 3 ETT, 12 HORAS DE LUNES A VIERNES Y SERVICIOS OCASIONALES",,,580750,,COMPRA,SERVICIOS,"SERVICIOS GESTIONADOS","CONTENIDOS MULTIMEDIA",,,4,1,,"VALOR ESTIMADO: 832.197,50 S/IVA",,
,LICITACION,2015/10141,"TRANSMISION DE SEÑALES DE TV Y RADIO VIA SATELITE MEDIANTE ESTACIONES TERRENAS TRANSPORTABLES, ASI COMO LA CONTRATACION DE SEGMENTO ESPACIAL PARA LA UTILIZACION DE TERRENAS EN LA CORPORACION DE RTVE",2015/11/19,INTERNET,,https://contrataciondelestado.es/wps/wcm/connect/PLACE_es/Site/area/docAccCmpnt?srv=cmpnt&cmpntname=GetDocumentsById&source=library&DocumentIdParam=d1cad77d-b51d-43c2-9531-80e135d900f9,"CORPORACION RTVE, SA","POZUELO DE ALARCON",MADRID,AGE,AGE,"FOMENTO / OBRAS PUBLICAS",http://www.rtve.es/licitaciones/index.php?id1=228695&id2=49742,http://www.rtve.es/licitaciones/index.php?id1=228695&id2=49742,2016/01/04,2016/01/11,SERVICIOS,ABIERTO,CONCURSO,,"LOTE 3: SEGMENTO ESPACIAL Y CONECTIVIDAD",,,"206043,3",,COMPRA,SERVICIOS,COMUNICACIONES,"TELECOMUNICACIONES POR SATELITE",,,4,1,,"VALOR ESTIMADO: 297.874,21  S/IVA; ANDRES GREGORIO GIL",,
,LICITACION,SE-01A-16,"SERVICIO DE GESTION INTEGRAL Y EVOLUTIVA DE LAS APLICACIONES DE GESTION PROCESAL, IMPLANTADAS EN LOS ORGANOS JUDICIALES, FISCALES E INSTITUTOS DE MEDICINA LEGAL RADICADOS EN LA COMUNIDAD AUTONOMA DE CANARIAS, Y SU ADAPTACION A LAS NUEVAS ESTRUCTURAS ORGANIZATIVAS, ASI COMO DE LOS APLICATIVOS DE ASISTENCIA JURIDICA GRATUITA",2015/11/19,INTERNET,,http://www.gobiernodecanarias.org/perfildelcontratante/anuncios/124666,"DIRECCION GENERAL DE RELACIONES CON LA ADMINISTRACION DE JUSTICIA - CANARIAS","LAS PALMAS DE GRAN CANARIA","LAS PALMAS",CANARIAS,CCAA,PRESIDENCIA,http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124666/103401,http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124666/103387,2015/12/28,,SERVICIOS,ABIERTO,CONCURSO,"V - 5",,,,11220000,,COMPRA,SERVICIOS,"ASISTENCIA TECNICA",PROGRAMACION,,,48,24,,"VALOR ESTIMADO: 17.952.000 S/IGIC; PARTIDAS S/IGIC: DESARROLLOS 6.732.000 €, SOPORTE / MATENIMIENTO 3.200.000 €, FORMACION 1.288.000 €; PERFIL: (1) DIRECTOR PROYECTO, (1) ESPECIALISTA SEGURIDAD, (1) RESPONSABLE CAU, (1) ANALISTA FUNCIONAL SR, (5) ANALISTA FUNCIONAL JR, (6) TECNICOS CAU, (1) RESPONSABLE DESARROLLO, (4) EXPERTO DESARROLLO, (10) TECNICO DESARROLLO",,
,LICITACION,SE-01A-16,"SERVICIO DE GESTION INTEGRAL Y EVOLUTIVA DE LAS APLICACIONES DE GESTION PROCESAL, IMPLANTADAS EN LOS ORGANOS JUDICIALES, FISCALES E INSTITUTOS DE MEDICINA LEGAL RADICADOS EN LA COMUNIDAD AUTONOMA DE CANARIAS, Y SU ADAPTACION A LAS NUEVAS ESTRUCTURAS ORGANIZATIVAS, ASI COMO DE LOS APLICATIVOS DE ASISTENCIA JURIDICA GRATUITA",2015/11/19,INTERNET,,http://www.gobiernodecanarias.org/perfildelcontratante/anuncios/124666,"DIRECCION GENERAL DE RELACIONES CON LA ADMINISTRACION DE JUSTICIA - CANARIAS","LAS PALMAS DE GRAN CANARIA","LAS PALMAS",CANARIAS,CCAA,PRESIDENCIA,http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124666/103401,http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124666/103387,2015/12/28,,SERVICIOS,ABIERTO,CONCURSO,,,,,,,COMPRA,SERVICIOS,INTEGRACION,"SISTEMAS INTG",,,48,24,,,,
,LICITACION,SE-01A-16,"SERVICIO DE GESTION INTEGRAL Y EVOLUTIVA DE LAS APLICACIONES DE GESTION PROCESAL, IMPLANTADAS EN LOS ORGANOS JUDICIALES, FISCALES E INSTITUTOS DE MEDICINA LEGAL RADICADOS EN LA COMUNIDAD AUTONOMA DE CANARIAS, Y SU ADAPTACION A LAS NUEVAS ESTRUCTURAS ORGANIZATIVAS, ASI COMO DE LOS APLICATIVOS DE ASISTENCIA JURIDICA GRATUITA",2015/11/19,INTERNET,,http://www.gobiernodecanarias.org/perfildelcontratante/anuncios/124666,"DIRECCION GENERAL DE RELACIONES CON LA ADMINISTRACION DE JUSTICIA - CANARIAS","LAS PALMAS DE GRAN CANARIA","LAS PALMAS",CANARIAS,CCAA,PRESIDENCIA,http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124666/103401,http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124666/103387,2015/12/28,,SERVICIOS,ABIERTO,CONCURSO,,,,,,,COMPRA,SERVICIOS,"MANTENIMIENTO O GESTION","SOFTWARE / APLICACIONES / CONTENIDOS",,,48,24,,,,
,LICITACION,SE-01A-16,"SERVICIO DE GESTION INTEGRAL Y EVOLUTIVA DE LAS APLICACIONES DE GESTION PROCESAL, IMPLANTADAS EN LOS ORGANOS JUDICIALES, FISCALES E INSTITUTOS DE MEDICINA LEGAL RADICADOS EN LA COMUNIDAD AUTONOMA DE CANARIAS, Y SU ADAPTACION A LAS NUEVAS ESTRUCTURAS ORGANIZATIVAS, ASI COMO DE LOS APLICATIVOS DE ASISTENCIA JURIDICA GRATUITA",2015/11/19,INTERNET,,http://www.gobiernodecanarias.org/perfildelcontratante/anuncios/124666,"DIRECCION GENERAL DE RELACIONES CON LA ADMINISTRACION DE JUSTICIA - CANARIAS","LAS PALMAS DE GRAN CANARIA","LAS PALMAS",CANARIAS,CCAA,PRESIDENCIA,http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124666/103401,http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124666/103387,2015/12/28,,SERVICIOS,ABIERTO,CONCURSO,,,,,,,COMPRA,SERVICIOS,"SOPORTE Y HELP DESK",APLICACIONES,,,48,24,,,,
,LICITACION,SE-01A-16,"SERVICIO DE GESTION INTEGRAL Y EVOLUTIVA DE LAS APLICACIONES DE GESTION PROCESAL, IMPLANTADAS EN LOS ORGANOS JUDICIALES, FISCALES E INSTITUTOS DE MEDICINA LEGAL RADICADOS EN LA COMUNIDAD AUTONOMA DE CANARIAS, Y SU ADAPTACION A LAS NUEVAS ESTRUCTURAS ORGANIZATIVAS, ASI COMO DE LOS APLICATIVOS DE ASISTENCIA JURIDICA GRATUITA",2015/11/19,INTERNET,,http://www.gobiernodecanarias.org/perfildelcontratante/anuncios/124666,"DIRECCION GENERAL DE RELACIONES CON LA ADMINISTRACION DE JUSTICIA - CANARIAS","LAS PALMAS DE GRAN CANARIA","LAS PALMAS",CANARIAS,CCAA,PRESIDENCIA,http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124666/103401,http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124666/103387,2015/12/28,,SERVICIOS,ABIERTO,CONCURSO,,,,,,,COMPRA,SERVICIOS,FORMACION,FORMACION,,,48,24,,"60-80 SESIONES",,
,LICITACION,,"SISTEMA DE CLASIFICACION DE PROVEEDORES ASA",2015/11/19,"DO UNION EUROPEA",224-408538,http://ted.europa.eu/udl?uri=TED:NOTICE:408538-2015:TEXT:ES:HTML&src=0,"EMPRESA MUNICIPAL DE AGUAS DE CORDOBA, SA (EMACSA)",CORDOBA,CORDOBA,ANDALUCIA,EELL,"OTROS (SECTOR PUBLICO)",www.emacsa.es,957222500,2015/12/21,,MIXTO,ABIERTO,"HOMOLOGACION PROVEEDORES",,"2.3. MATERIAL DE OFICINA, EQUIPOS Y SUMINISTROS INFORMATICOS Y MATERIAL DIVERSO",,,,,COMPRA,HARDWARE,"OTROS HW","OTROS HW",,,,,,,,
